#{"t_start": 1630088085.8697362, "env_id": null}
r,l,t
-9664.148855,300,2539.201135
-8467.224416,300,2539.60197
-56761.914636,300,2541.672466
-20235.798496,300,2542.086616
-17705.203819,300,2542.486891
-23032.713374,300,2542.888186
-111750.554639,300,2543.301667
-44652.472658,300,2543.703266
-10167.836871,300,2544.104251
-40874.182475,300,2546.336065
-119592.656344,300,2546.745167
-27017.858463,300,2547.146801
-18898.282739,300,2547.551025
-9545.526361,300,2547.96017
-84327.176489,300,2548.36065
-44088.192371,300,2548.761655
-72500.296983,300,2550.802063
-64193.141672,300,2551.203492
-23753.612585,300,2551.603461
-25137.423739,300,2552.004416
-68172.090061,300,2552.412521
-13352.462996,300,2552.819098
-27461.495152,300,2553.219679
-25064.059444,300,2555.476215
-49666.79467,300,2555.875592
-24603.746415,300,2556.321609
-63343.690256,300,2556.842218
-28720.52748,300,2557.242816
-9588.730514,300,2557.642297
-27715.521174,300,2558.041312
-23046.789925,300,2560.087549
-61215.971062,300,2560.488378
-37786.824228,300,2560.888728
-65068.357749,300,2561.296255
-31399.279175,300,2561.69452
-5829.614514,300,2562.092155
-15722.607208,300,2562.50505
-41302.799379,300,2564.577804
-50501.076065,300,2564.976957
-9345.357834,300,2565.376269
-17047.687313,300,2565.78555
-40134.045737,300,2566.185149
-86408.279695,300,2566.584551
-4733.336859,300,2568.627457
-88524.001769,300,2569.028843
-78591.305172,300,2569.43661
-38401.113184,300,2569.845118
-104541.549635,300,2570.244756
-32571.987576,300,2570.645446
-51152.282691,300,2571.11146
-48074.659183,300,2573.370762
-146917.497608,300,2573.767318
-25294.801365,300,2574.1607
-69397.314741,300,2574.567809
-29702.706459,300,2574.960026
-14972.424894,300,2575.356928
-99205.078398,300,2575.762367
-18920.111786,300,2577.775963
-84934.516013,300,2578.173002
-19816.031801,300,2578.569654
-60910.908364,300,2578.976255
-85997.258573,300,2579.37467
-60065.635692,300,2579.773831
-88604.668992,300,2580.185402
-27396.912538,300,2582.206489
-16976.727943,300,2582.602566
-53334.096025,300,2583.007951
-29239.6015,300,2583.405773
-46663.435009,300,2583.803335
-54674.900864,300,2584.200956
-58187.042413,300,2584.607436
-24105.634131,300,2586.639419
-41524.097961,300,2587.040573
-24838.615161,300,2587.453753
-39460.687601,300,2587.853979
-15986.470922,300,2588.253992
-43852.778195,300,2588.659477
-24963.494754,300,2589.057133
-8420.080546,300,2591.084303
-7463.74247,300,2591.483758
-56642.034749,300,2591.891915
-66361.691577,300,2592.292899
-49540.501672,300,2592.692035
-61980.487245,300,2593.102959
-19683.41179,300,2595.122448
-16600.411679,300,2595.521318
-106560.681384,300,2595.933303
-52766.973433,300,2596.334305
-38289.268671,300,2596.734119
-40944.835049,300,2597.143747
-97726.227651,300,2597.555217
-14230.748824,300,2599.571024
-38449.0465,300,2599.993833
-51611.72617,300,2600.404867
-59251.50731,300,2600.805439
-56410.256494,300,2601.203494
-20188.479366,300,2601.610129
-8418.27098,300,2602.008112
-78947.057136,300,2604.022862
-47843.606333,300,2604.422413
-115591.347853,300,2604.828238
-24275.42672,300,2605.227931
-55418.575739,300,2605.627378
-21805.442196,300,2606.035916
-145131.380551,300,2606.434911
-57387.9079,300,2608.422516
-138747.56676,300,2608.827863
-7201.428785,300,2609.224814
-14958.530626,300,2609.622783
-42977.414839,300,2610.019138
-4710.815207,300,2610.424259
-61994.554518,300,2610.82118
-54053.042225,300,2612.871024
-29455.863219,300,2613.276347
-63041.643837,300,2613.672776
-8670.16786,300,2614.069716
-18677.474854,300,2614.474312
-5729.974009,300,2614.871711
-80310.001399,300,2616.877718
-7183.478836,300,2617.278096
-17208.083616,300,2617.685785
-69185.988917,300,2618.086143
-68507.61099,300,2618.483229
-32453.338425,300,2618.886323
-61546.571463,300,2619.283576
-10304.15662,300,2621.305383
-93109.179362,300,2621.7185
-59647.231183,300,2622.111477
-24420.370774,300,2622.50702
-45571.934465,300,2622.904212
-31002.915749,300,2623.318086
-24838.601863,300,2623.716323
-28627.113768,300,2625.786903
-71815.155132,300,2626.194062
-25592.54342,300,2626.592574
-109610.474312,300,2626.992086
-17202.2435,300,2627.403463
-15487.383897,300,2627.801504
-18942.639852,300,2628.2037
-15752.805062,300,2630.21714
-49659.647187,300,2630.62646
-49242.600105,300,2631.03677
-12770.892514,300,2631.439653
-43488.059289,300,2631.852779
-50779.68951,300,2632.254154
-45989.623803,300,2632.658971
-72833.733827,300,2634.72764
-100426.485366,300,2635.127999
-89810.4143,300,2635.537665
-57031.901865,300,2635.942343
-53839.448313,300,2636.358553
-7983.179511,300,2636.766628
-29704.977361,300,2637.165797
-10878.424946,300,2639.321385
-26589.9756,300,2639.725684
-130231.250415,300,2640.126126
-3252.388616,300,2640.535054
-44836.571324,300,2640.932522
-42012.169498,300,2641.328507
-55776.267168,300,2643.361106
-39938.396266,300,2643.988704
-56476.259489,300,2644.394208
-85317.709973,300,2644.792861
-30205.034937,300,2645.200585
-98195.254685,300,2645.594619
-15614.134941,300,2646.000433
-57394.339445,300,2648.064352
-42193.563858,300,2648.459319
-51974.404045,300,2648.858217
-99144.999809,300,2649.260215
-86557.401263,300,2649.667395
-11657.256866,300,2650.072658
-85061.239757,300,2650.481065
-59857.03906,300,2652.578208
-40082.300307,300,2652.971951
-63720.964786,300,2653.406176
-25036.487089,300,2653.809119
-43123.1147,300,2654.367738
-45773.730887,300,2654.765771
-47816.556426,300,2655.174207
-34621.160671,300,2657.219327
-6589.090222,300,2657.619164
-19081.704617,300,2658.010869
-57638.312749,300,2658.413173
-67855.196888,300,2658.810904
-11895.815575,300,2659.21114
-6678.423977,300,2659.619498
-25248.352119,300,2661.653721
-44778.721349,300,2662.052709
-16378.085546,300,2662.449299
-19674.365618,300,2662.870801
-83173.683321,300,2663.27099
-60401.238716,300,2663.670801
-74745.898144,300,2664.083383
-12796.090348,300,2666.104358
-16371.088734,300,2666.503906
-5024.662975,300,2666.910043
-97467.326682,300,2667.326356
-22142.787206,300,2667.740728
-18885.37901,300,2668.149175
-37804.009808,300,2670.215394
-71136.178395,300,2670.610462
-44468.90812,300,2671.01745
-81824.706073,300,2671.433213
-21317.326673,300,2671.828247
-34288.035159,300,2672.242025
-10937.547387,300,2672.669347
-61387.998012,300,2674.687172
-102697.975928,300,2675.0797
-20367.112165,300,2675.471948
-23089.890766,300,2675.876481
-13997.191203,300,2676.271898
-41115.239188,300,2676.660581
-38836.072985,300,2677.059388
-111012.17744,300,2679.022369
-44203.609787,300,2679.418731
-21257.301296,300,2679.82614
-53384.002499,300,2680.223121
-31626.519574,300,2680.622241
-51958.60082,300,2681.019018
-24614.812522,300,2681.424816
-49746.580349,300,2683.405804
-32679.718845,300,2683.81552
-42006.508845,300,2684.216529
-10463.846185,300,2684.610589
-15925.394703,300,2685.012708
-15248.386717,300,2685.417605
-60004.474703,300,2685.816859
-25992.07831,300,2687.844016
-80543.812376,300,2688.240709
-45967.253611,300,2688.677966
-15139.327463,300,2689.087081
-41039.870943,300,2689.488086
-60481.424252,300,2689.893027
-10512.42617,300,2690.291234
-8054.562556,300,2692.299813
-96393.919353,300,2692.708412
-104577.822444,300,2693.107473
-61707.814344,300,2693.507329
-32880.612253,300,2693.90661
-8024.28874,300,2694.321272
-21146.078421,300,2696.282929
-82854.065431,300,2696.689929
-3218.888376,300,2697.103067
-17587.70382,300,2697.499296
-37650.10582,300,2697.893594
-19035.591459,300,2698.302144
-88125.050087,300,2698.708306
-46477.102279,300,2700.757289
-6168.657644,300,2701.154715
-21464.958513,300,2701.568635
-11071.865071,300,2701.960834
-20924.805179,300,2702.358145
-19361.695275,300,2702.765494
-71461.767276,300,2703.160527
-44242.308632,300,2705.240371
-56701.793374,300,2705.648832
-55912.76413,300,2706.039624
-5578.624747,300,2706.437366
-16702.113796,300,2706.869588
-59282.089629,300,2707.273358
-2884.737334,300,2707.666938
-55177.120564,300,2709.69799
-86366.726656,300,2710.098468
-61393.611525,300,2710.490356
-14742.258105,300,2710.886643
-25480.544523,300,2711.30043
-47106.321023,300,2711.702691
-20652.884877,300,2712.105095
-13668.591446,300,2714.121017
-169750.407716,300,2714.527311
-54314.833548,300,2714.92333
-166125.549623,300,2715.323243
-10482.506492,300,2715.73328
-12194.068557,300,2716.137625
-64569.124656,300,2716.548355
-14561.71608,300,2718.510015
-124750.417827,300,2718.906965
-46810.764471,300,2719.306817
-3902.223583,300,2719.70637
-22464.886579,300,2720.124486
-59287.110581,300,2720.53792
-43710.222334,300,2722.569511
-67716.374855,300,2722.988199
-52508.478973,300,2723.393096
-26473.578333,300,2723.790787
-54016.044241,300,2724.19974
-10985.382018,300,2724.602772
-24259.891914,300,2724.998171
-13359.885383,300,2727.058882
-37782.725973,300,2727.600505
-7694.958341,300,2728.071096
-68513.760671,300,2728.47008
-27352.014341,300,2728.875532
-24166.232592,300,2729.282478
-15978.696362,300,2729.683033
-6043.66308,300,2731.693564
-3516.037109,300,2732.099673
-39326.549912,300,2732.499079
-39596.81592,300,2732.892876
-15096.769411,300,2733.300408
-17118.193579,300,2733.697608
-31411.300923,300,2734.091894
-67461.131826,300,2736.107781
-27172.658381,300,2736.515718
-56922.502692,300,2736.910252
-133440.782613,300,2737.317217
-99803.967984,300,2737.72033
-59846.797289,300,2738.133884
-77291.811931,300,2738.533349
-35689.617466,300,2740.735157
-26660.110731,300,2741.134389
-32250.578638,300,2741.536513
-7507.917182,300,2741.992776
-15386.423792,300,2742.438768
-20247.586956,300,2742.850139
-53999.875624,300,2744.920063
-21148.148337,300,2745.339784
-36879.143332,300,2745.739739
-51075.329923,300,2746.146229
-34885.127379,300,2746.55587
-20220.932616,300,2746.955211
-148599.787441,300,2747.368423
-9984.98553,300,2749.420154
-54490.959087,300,2749.820078
-26461.196854,300,2750.223393
-9077.605795,300,2750.6332
-65233.531102,300,2751.042382
-51494.656962,300,2751.449783
-80311.594568,300,2751.850395
-40431.297385,300,2753.92395
-50129.350781,300,2754.319441
-59006.663235,300,2754.714737
-25374.11015,300,2755.117027
-21609.416581,300,2755.509105
-30077.767631,300,2755.905969
-72081.093567,300,2756.315711
-78497.216263,300,2758.35398
-33955.875959,300,2758.755191
-37498.550996,300,2759.156263
-70215.409895,300,2759.570949
-93079.737381,300,2759.969919
-164453.764433,300,2760.375637
-10997.080421,300,2760.790387
-46727.065194,300,2762.801812
-22941.202172,300,2763.203071
-70695.871277,300,2763.616757
-19379.153725,300,2764.016234
-61397.834125,300,2764.42322
-54011.743791,300,2764.818515
-41160.920965,300,2765.223499
-63521.194901,300,2767.25053
-49302.466973,300,2767.654156
-27692.388932,300,2768.07483
-48202.633333,300,2768.482201
-39723.644314,300,2768.887034
-16674.395302,300,2769.300108
-108243.483246,300,2771.305845
-25123.321851,300,2771.908161
-71527.696198,300,2772.316945
-20730.54559,300,2772.731331
-28459.358213,300,2773.132716
-83320.487433,300,2773.533449
-27012.556899,300,2773.941609
-52256.340865,300,2775.988534
-41387.014152,300,2776.388298
-79937.525894,300,2776.799649
-21734.538753,300,2777.197924
-8470.633329,300,2777.599536
-12468.388358,300,2777.999094
-52379.452986,300,2778.406171
-59082.737543,300,2780.365245
-72158.266437,300,2780.757683
-44641.014979,300,2781.161146
-54977.838653,300,2781.556105
-45619.019363,300,2781.949199
-14824.229143,300,2782.347609
-57258.117463,300,2782.739452
-24719.257201,300,2784.799959
-53086.209713,300,2785.201629
-76920.640762,300,2785.617618
-32155.37191,300,2786.019603
-2713.506377,300,2786.416958
-51522.336945,300,2786.833158
-32766.460962,300,2787.235602
-16888.304138,300,2789.351855
-13080.131161,300,2789.766293
-28296.188296,300,2790.173405
-48347.09392,300,2790.580061
-54898.943139,300,2790.980039
-52211.488717,300,2791.3901
-36259.153697,300,2791.792081
-17733.265853,300,2793.820626
-19632.459209,300,2794.29765
-78727.708642,300,2794.863735
-23288.472544,300,2795.271367
-4599.484593,300,2795.682423
-51130.720067,300,2796.082228
-25780.235079,300,2798.155485
-10767.809983,300,2798.557319
-46708.801479,300,2799.003344
-31495.396831,300,2799.407643
-37480.949074,300,2799.819124
-76760.673769,300,2800.239457
-35630.317927,300,2800.651054
-99584.855654,300,2802.697397
-21781.630163,300,2803.107511
-36933.015628,300,2803.507888
-7531.730566,300,2803.920559
-45409.169693,300,2804.321095
-36007.769694,300,2804.740812
-22997.779196,300,2805.153867
-66588.799826,300,2807.221112
-62266.272372,300,2807.634267
-24933.67719,300,2808.050441
-21247.536835,300,2808.452308
-12864.567283,300,2808.867616
-45391.653817,300,2809.266229
-60589.37692,300,2809.664503
-30853.918117,300,2811.705953
-37884.34312,300,2812.117119
-4059.746318,300,2812.524937
-31204.810584,300,2812.963563
-10474.232375,300,2813.383641
-74493.567958,300,2813.79836
-28707.706892,300,2814.197221
-10754.801478,300,2816.189443
-16861.697648,300,2816.586111
-50167.055721,300,2816.98469
-17007.79606,300,2817.381677
-84826.896924,300,2817.791701
-7027.426808,300,2818.191244
-134628.250919,300,2818.589451
-16188.348909,300,2820.73725
-31353.477531,300,2821.139801
-18017.126925,300,2821.537192
-48645.701595,300,2821.952142
-102701.090249,300,2822.368008
-53954.093393,300,2822.771189
-16283.857586,300,2824.780717
-35485.277289,300,2825.190399
-23747.706477,300,2825.587037
-66198.745718,300,2825.984432
-39529.780112,300,2826.387884
-60955.176506,300,2826.784496
-14565.169486,300,2827.186884
-98054.446112,300,2829.202602
-11555.264251,300,2829.606418
-53661.542553,300,2830.002863
-21552.407315,300,2830.399148
-8116.172148,300,2830.807427
-49881.000015,300,2831.20282
-46859.691696,300,2831.601478
-16539.326512,300,2833.646986
-32292.693933,300,2834.058137
-26312.314942,300,2834.455025
-30617.525318,300,2834.865495
-24966.089344,300,2835.263431
-8020.031383,300,2835.663936
-13634.651202,300,2836.057944
-63562.798653,300,2838.08581
-66046.77121,300,2838.485947
-17521.097868,300,2838.883938
-84013.560974,300,2839.288148
-53937.384185,300,2839.686679
-13187.87292,300,2840.083506
-30257.615123,300,2840.491279
-28122.584811,300,2842.563005
-35537.98598,300,2842.96777
-91306.740542,300,2843.367526
-44496.293128,300,2843.773187
-8915.203753,300,2844.172915
-57701.543737,300,2844.579169
-58773.416175,300,2846.679684
-20808.768431,300,2847.105198
-52255.431313,300,2847.506577
-57180.927885,300,2847.916047
-39895.350527,300,2848.396456
-74038.308367,300,2848.904557
-71467.380826,300,2849.317038
-61065.106654,300,2851.396671
-13850.705592,300,2851.790342
-56196.650632,300,2852.197387
-16001.753562,300,2852.606975
-73770.20425,300,2853.004802
-37000.952485,300,2853.407938
-39411.83718,300,2853.815876
-4780.992487,300,2855.901557
-32754.011469,300,2856.299082
-17155.768922,300,2856.704466
-15270.408033,300,2857.118175
-100877.616877,300,2857.532427
-58816.13128,300,2857.941496
-11878.467228,300,2858.354817
-30649.268853,300,2860.351209
-33790.825801,300,2860.757874
-54073.239845,300,2861.169213
-14505.917906,300,2861.570577
-34067.5563,300,2861.971221
-22417.914539,300,2862.373014
-57563.466177,300,2862.797459
-17140.242067,300,2864.924206
-20998.572986,300,2865.331295
-27861.191226,300,2865.756511
-9494.812538,300,2866.155449
-50071.355635,300,2866.554468
-56906.792023,300,2866.970136
-20670.300152,300,2867.370828
-11460.024551,300,2869.482104
-19455.473149,300,2869.885969
-45955.728426,300,2870.298399
-17001.767137,300,2870.703029
-66691.189224,300,2871.103852
-6043.5336,300,2871.516011
-19620.033685,300,2873.63329
-67058.552242,300,2874.034394
-77455.329453,300,2874.44608
-17059.624667,300,2874.838566
-16600.432091,300,2875.234772
-70599.916641,300,2875.631713
-45009.397334,300,2876.037841
-86694.698695,300,2878.071071
-30150.038819,300,2878.472725
-92631.359734,300,2878.885498
-54835.221965,300,2879.285579
-47304.287435,300,2879.684802
-53897.632191,300,2880.097798
-24740.124497,300,2880.499982
-46146.07355,300,2882.539038
-18141.46883,300,2882.938535
-77914.520592,300,2883.350931
-22603.76957,300,2883.765834
-26410.975945,300,2884.163739
